,district name,district code,1. Under-Developed_BF,2. Moderately-Developed_BF,3. Developed_BF,1. Under-Developed_FC,2. Moderately-Developed_FC,3. Developed_FC,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,Water,Evergreen Needleleaf forest,Evergreen Broadleaf forest,Deciduous Needleleaf forest,Deciduous Broadleaf forest,Mixed forest,Closed shrublands,Open shrublands,Woody savannas,Savannas,Grasslands,Permanent wetlands,Croplands,Urban and built-up,Cropland/Natural vegetation mosaic,Snow and ice,Barren or sparsely vegetated,No_HH,ELG_POP,BF_RUD,BF_INT,BF_ADV,CHH_RUD,CHH_INT,CHH_ADV,FC_RUD,FC_INT,FC_ADV,MSL_INT,MSL_ADV,MSW_RUD,MSW_INT,MSW_ADV,EMP_AL,EMP_NAL,EMP_UN,ASSET_TV,ASSET_COMPUTER,ASSET_MOBILE,ASSET_NONE,ASSET_VEHICLE,EMP_F,LIT%,MSL,MSW,CHH,FC,BF,EMP_AG_NONAG,Asset,EMP_FEMALE,LIT
603,Bid,523,0.82,0.06,0.11,0.68,0.21,0.10,739,0,0,0,3131,228,3833,2467,1869,93,400,183,221,65,58,2,40,28,27,19,12,16,12,9,12,9,17,9,5,7,12,7,10,8,4,6,3,5,11,6,4,4,3,4,1,6,2,1,4,5,3,4,2,0,4,0,1,1,2,3,1,1,1,0,185.9843137,0,0,0,0,2,47.02745098,12.16862745,1,4,2,30.02745098,45670.62353,854.6901961,117.7333333,0,27.47843137,636040,2676951,67.53761965,5.5936787,26.28728052,55.91172442,37.67978288,6.409879882,58.93887193,18.71630715,21.65457283,20.59081363,77.24615339,19.91396689,31.70722848,48.36954971,34.72827855,14.00698033,46.78191719,0.425386388,0.061960795,0.573954009,0.243871706,0.219045144,21.16019307,78.49209791,3. Developed,3. Developed,2. Moderately-Developed,1. Under-Developed,1. Under-Developed,2. High AL,1. Low Asset Ownership,3. High Female Emp,2. Moderate Literacy
604,Osmanabad,525,0.80,0.08,0.12,0.76,0.12,0.12,334,0,0,0,1826,3052,952,1508,644,449,86,116,107,12,46,20,20,12,18,8,6,7,5,12,3,5,8,6,5,4,2,7,1,2,0,3,3,2,1,0,2,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,79.36470588,0,0,0,0,2.219607843,75.31764706,18.84313725,0,0.733333333,0,20.41960784,30871.10196,818.4745098,88.51372549,0,48.14901961,406068,1696001,68.07377163,9.816899633,21.77521819,58.376434,36.37471581,5.247717624,63.61695701,16.38634933,19.24604992,25.97263907,71.89479077,11.9576699,28.47876587,59.57308209,33.34998034,12.67841234,49.03045458,0.380356605,0.058932814,0.509572668,0.280595248,0.194139305,18.94568458,79.57530685,2. Moderately-Developed,3. Developed,2. Moderately-Developed,1. Under-Developed,1. Under-Developed,2. High AL,1. Low Asset Ownership,2. Moderate Female Emp,2. Moderate Literacy
605,Parbhani,513,0.83,0.04,0.12,0.65,0.26,0.09,761,0,0,0,273,2977,1812,872,405,211,105,70,50,30,21,29,18,24,18,17,12,12,8,12,8,6,4,8,6,5,5,0,1,4,3,2,1,6,1,4,1,1,3,1,1,0,1,1,0,1,1,5,3,1,2,2,1,0,3,5,2,4,2,0,94.58039216,0,0,0,0,2,25.91764706,0,4.341176471,0.015686275,5,18.01960784,24884.75686,555.8745098,1384.270588,0,24.65490196,434165,1924026,65.12659196,4.535167045,29.15778103,50.68939873,42.62681999,6.683411606,58.79987332,19.59540129,21.1289618,18.69941451,78.3472378,14.69102599,41.59458501,43.6943381,30.81798271,14.3268854,50.65092675,0.417048078,0.063989674,0.565400263,0.250967888,0.178240878,18.14642837,74.49452346,3. Developed,2. Moderately-Developed,2. Moderately-Developed,1. Under-Developed,1. Under-Developed,2. High AL,1. Low Asset Ownership,3. High Female Emp,2. Moderate Literacy
606,Latur,524,0.74,0.12,0.14,0.66,0.21,0.12,199,0,0,0,2950,324,2507,1070,430,203,136,67,88,35,29,0,29,14,15,17,19,13,8,15,8,10,12,10,7,6,5,0,1,4,3,3,2,6,4,0,3,2,1,4,3,2,1,2,4,1,0,1,1,4,1,1,3,7,2,0,3,7,6,0,6.792156863,0,0,0,0,2.780392157,3.68627451,3,0,0,0,4.619607843,28012.36471,552.8823529,5.623529412,0,14.21176471,599680,2681548,54.1316292,9.625778082,35.6581335,59.2201179,36.30277148,4.45884972,51.43391576,19.35592433,28.37207277,15.15661053,83.48088564,11.82178912,25.03613494,63.15123683,26.61261331,15.66419844,53.89890466,0.456213919,0.073976159,0.567758018,0.23580314,0.23704088,15.4275068,78.54530294,3. Developed,3. Developed,2. Moderately-Developed,1. Under-Developed,1. Under-Developed,2. High AL,2. Mod Asset Ownership,2. Moderate Female Emp,2. Moderate Literacy
607,Gulbarga,579,0.89,0.00,0.11,0.86,0.05,0.09,1160,0,0,0,48,6898,669,2011,890,433,392,123,25,131,8,56,44,41,46,30,23,22,18,19,17,23,19,11,13,12,8,14,9,12,8,5,10,11,10,6,10,6,7,6,6,10,3,3,4,4,5,2,6,3,7,3,4,3,5,2,6,7,12,17,30,0,1,0,5,211.2196078,8,8.952941176,47.50980392,5,1,34,44792.98431,800.5176471,211.7921569,0,30,730488,3388214,56.89252404,1.12450184,39.94849539,63.18727809,34.39112059,2.422421587,60.51457793,10.52198736,28.62111684,9.369771851,90.10852512,9.640123589,26.05460952,64.27624752,15.23147593,20.63836582,54.51771936,0.569042005,0.149031683,0.591161255,0.168912145,0.263328788,15.32677688,70.20456795,3. Developed,3. Developed,1. Under-Developed,1. Under-Developed,1. Under-Developed,1. High Unemployement,2. Mod Asset Ownership,2. Moderate Female Emp,2. Moderate Literacy
608,Bijapur,557,0.92,0.00,0.08,0.89,0.01,0.10,3511,0,0,0,26,3317,2452,1247,786,477,262,142,117,79,69,45,40,24,14,16,18,20,13,14,10,10,4,9,2,8,4,2,3,2,3,6,1,1,9,1,2,4,1,2,2,2,2,1,2,3,3,3,2,1,2,1,4,1,1,3,5,3,5,7,361.0196078,0,3,0,0,5,76.77254902,903.7098039,5.047058824,0,14.91764706,40.88235294,41776.88235,636.3294118,314.6235294,0,13.51764706,507301,2291585,73.62368771,0.592726212,25.3007325,58.51225978,36.19780269,5.291057774,72.36384868,5.583683651,21.75665532,16.07379682,83.18781611,14.77886777,30.59109799,54.64259641,22.85623269,16.26476871,52.28350683,0.465178019,0.102674919,0.615346272,0.158376146,0.227421807,16.93539624,69.84672181,3. Developed,3. Developed,2. Moderately-Developed,1. Under-Developed,1. Under-Developed,2. High AL,2. Mod Asset Ownership,2. Moderate Female Emp,2. Moderate Literacy
609,Yadgir,580,0.93,0.00,0.07,0.91,0.01,0.08,751,0,0,0,1462,1766,1336,237,404,164,67,45,30,24,21,13,10,9,5,8,6,11,2,3,7,4,5,3,3,4,2,2,4,4,2,2,8,3,1,2,0,0,2,3,0,3,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10.05490196,0,0,0,0,1,5.450980392,303.2823529,3.623529412,1,48.94117647,2,20938.90196,127,738.8784314,0,1.015686275,241920,1172437,83.81690807,0.705212467,14.47889468,49.67366691,45.67905093,4.652664517,81.81168485,3.504873099,14.34234706,18.97363013,80.22064691,14.16278356,34.87235036,50.9754733,27.85787211,15.13778566,46.49981193,0.352895482,0.069594569,0.562693473,0.289343514,0.159064451,21.68252964,55.07605099,3. Developed,3. Developed,2. Moderately-Developed,1. Under-Developed,1. Under-Developed,2. High AL,1. Low Asset Ownership,3. High Female Emp,1. Low Literacy
610,Bidar,558,0.85,0.01,0.14,0.80,0.12,0.08,15,0,0,0,433,1420,1604,772,899,554,277,188,147,33,39,46,35,19,18,12,15,11,13,9,3,10,10,6,4,2,8,9,3,5,3,7,3,2,4,2,3,1,5,3,2,3,3,0,0,2,1,2,1,0,2,6,0,2,2,1,4,2,4,0,98,0,0,0,0,6,4,1,24.9372549,2,5,6,22219.20784,510.3647059,106,0,42,441449,2036661,62.79539947,2.114103781,31.83358417,52.51831061,43.60001133,3.900369012,63.70944028,15.4441888,20.30520581,10.47903835,88.64026898,24.88904018,24.87343204,50.25647968,16.81904843,18.58100096,55.57891078,0.449473955,0.130537471,0.48470347,0.207296281,0.231286384,14.147077,73.97868374,3. Developed,3. Developed,2. Moderately-Developed,1. Under-Developed,1. Under-Developed,1. High Unemployement,2. Mod Asset Ownership,2. Moderate Female Emp,2. Moderate Literacy
611,Rangareddy,537,0.32,0.10,0.58,0.39,0.01,0.61,75,0,0,0,0,133,498,1017,1237,922,722,485,325,259,226,168,161,137,151,133,110,97,96,92,89,58,68,70,53,49,56,66,41,53,48,46,42,39,34,26,34,25,29,23,19,37,22,14,27,29,23,30,30,32,20,28,23,26,28,39,36,58,74,651,39,0,0,0,6,66,91,361.7803922,393.7686275,36.56078431,169.9058824,6,20218.87451,1597.043137,8802.729412,0,22,43507983,159823702,3.511949648,3.251723372,90.9542705,82.16546182,16.98643757,0.854797939,6.612491347,20.46553327,72.34889935,1.067816286,98.7741765,2.067925659,2.446642454,95.46498314,1.499605484,34.89065721,56.36706626,0.834131614,0.305933507,0.668775441,0.041074438,0.606102709,11.53388751,82.88585131,3. Developed,3. Developed,1. Under-Developed,3. Developed,3. Developed,3. High Non-AL,3. High Asset Ownership,2. Moderate Female Emp,2. Moderate Literacy
612,Medak,535,0.67,0.11,0.22,0.82,0.01,0.17,60,0,0,0,75,93,554,1309,1523,1725,1418,1882,685,142,601,65,382,188,139,115,112,22,109,49,8,58,84,2,35,59,2,29,29,45,1,22,19,21,34,1,19,10,14,13,9,9,11,14,9,10,10,2,12,13,10,6,9,6,8,12,10,13,54,0,292.3333333,0,0,0,7.262745098,176.5294118,27.3254902,3.294117647,213.2862745,13.62352941,1,63.42745098,34485.6549,486.0313725,5464.290196,0,17,2615651,9848776,17.4450679,5.815156112,74.30232917,77.67732572,20.75625559,1.570863621,23.85536102,15.80297872,59.83299618,3.003521609,96.7274849,2.432209764,8.410701695,89.1397222,8.89364323,27.70357454,55.45942968,0.750314824,0.234447148,0.66685053,0.074736611,0.487835879,12.76552538,76.03478849,3. Developed,3. Developed,1. Under-Developed,3. Developed,3. Developed,3. High Non-AL,3. High Asset Ownership,3. High Female Emp,1. Low Literacy
613,Hyderabad,536,0.00,0.03,0.97,0.00,0.01,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,2,0,0,0,0,0,1,0.37254902,0.435294118,0,2,0,11.67843137,704.5529412,22.28627451,0,6,47196212,193500047,3.010471993,3.087887233,91.63858342,82.18007869,16.97695598,0.849640579,5.984993647,20.87684252,72.56775322,0.992925089,98.85494431,1.972861049,2.20651622,95.79970082,0.908297971,30.35535438,59.65342685,0.836996237,0.308617568,0.666969849,0.039921614,0.61054747,10.47416283,83.13471262,3. Developed,3. Developed,1. Under-Developed,3. Developed,3. Developed,3. High Non-AL,3. High Asset Ownership,1. Low Female Emp,3. High Literacy
614,Nizamabad,533,0.80,0.01,0.19,0.77,0.00,0.23,236,0,0,0,6,321,1078,1383,1067,890,790,678,673,594,438,332,246,197,138,95,92,60,43,45,32,24,20,31,18,14,11,11,15,4,13,7,7,11,6,6,9,5,5,6,1,7,5,5,4,3,5,9,4,6,4,3,2,5,4,6,1,5,8,5,530.0392157,0,1,0,27.73333333,1512.247059,28.62352941,4.431372549,1491.996078,23.98039216,10.02745098,52.55294118,25287.65098,318.8705882,4253.376471,0,9.921568627,731243,2828936,50.35443279,5.392053257,40.34057023,67.0442954,29.42263064,3.536231321,56.05137102,5.608092248,37.98411951,5.726409826,93.72269246,4.656388095,20.04542115,75.29137414,21.90975688,22.54310455,46.90088429,0.554075589,0.067367544,0.670036631,0.152315526,0.218353142,23.17182149,64.36787541,3. Developed,3. Developed,1. Under-Developed,1. Under-Developed,1. Under-Developed,2. High AL,2. Mod Asset Ownership,3. High Female Emp,1. Low Literacy
615,Nanded,511,0.77,0.09,0.14,0.78,0.12,0.10,1365,0,0,0,296,4980,3586,1275,548,303,143,116,92,54,44,24,32,17,17,13,7,11,8,8,6,7,6,8,3,9,5,3,5,3,1,2,3,2,2,2,5,3,3,4,1,4,3,3,1,1,3,0,4,3,1,2,5,6,1,3,3,6,7,21,20,0,1,0,12.78039216,664.6352941,14.52941176,1.701960784,653.0117647,8.623529412,0.968627451,14.73333333,39074.14902,816.827451,3802.247059,0,8,825638,3649630,59.2769021,7.192619647,31.60062655,48.9681513,44.72658998,6.304466122,63.54884271,11.33099385,24.71792638,19.43116499,78.15633631,16.065555,32.64178587,51.29018722,27.21933456,15.5060102,51.47899924,0.3877868,0.075164335,0.551248269,0.28944598,0.176085351,17.21495056,76.91289254,3. Developed,3. Developed,2. Moderately-Developed,1. Under-Developed,1. Under-Developed,2. High AL,1. Low Asset Ownership,2. Moderate Female Emp,2. Moderate Literacy
616,Hingoli,512,0.68,0.19,0.12,0.83,0.10,0.07,939,0,0,0,1935,545,1298,465,262,106,103,8,32,17,10,11,9,7,6,7,2,3,2,4,0,5,2,6,2,1,5,0,2,2,2,0,1,2,1,1,0,2,2,0,0,1,0,1,1,1,2,0,1,0,1,1,0,0,0,0,0,0,0,0,144.7333333,0,0,0,0,3,22.11764706,2,2.639215686,0.984313725,10,24.92941176,19460.09412,175.6823529,151.7882353,0,22.96862745,261467,1166373,63.29934868,11.75047826,23.33681497,50.00698826,44.69883389,5.293431293,71.01594083,11.71690538,16.95124433,24.73292041,73.14090612,20.94676498,40.83620342,38.23181396,37.24640402,11.19504652,46.35155306,0.362771034,0.048633954,0.55960945,0.283999338,0.167292354,21.39032711,79.16001142,2. Moderately-Developed,2. Moderately-Developed,2. Moderately-Developed,1. Under-Developed,1. Under-Developed,2. High AL,1. Low Asset Ownership,3. High Female Emp,2. Moderate Literacy
617,Jalna,514,0.64,0.25,0.11,0.69,0.23,0.08,1018,0,0,0,329,4164,2232,925,363,160,86,62,57,26,20,23,22,22,7,10,7,6,7,2,5,2,2,2,4,5,1,2,0,5,0,1,2,4,2,4,1,3,4,2,1,1,2,3,3,1,4,1,1,4,2,2,3,0,1,6,2,5,4,1,46.16862745,0,0,0,0,2,13.62352941,0,0,0,2,1,32845.28235,270.5686275,23.63529412,0,4.262745098,462494,1996702,58.20322988,13.69104248,27.04068031,54.72961184,39.56587891,5.703360044,57.39647455,19.26550074,22.64262044,20.27631948,77.62276916,27.48223263,30.13891661,42.37891043,33.5126123,14.23437248,47.08935034,0.457470406,0.054385644,0.522183955,0.227199079,0.245411437,20.73238771,73.09713718,3. Developed,3. Developed,2. Moderately-Developed,1. Under-Developed,1. Under-Developed,2. High AL,1. Low Asset Ownership,3. High Female Emp,2. Moderate Literacy
618,Buldana,500,0.74,0.11,0.15,0.74,0.12,0.14,1949,0,0,0,4162,1210,2614,981,423,218,122,77,57,46,48,23,18,23,24,13,11,12,14,15,13,6,6,7,9,5,5,3,5,3,1,4,4,4,4,4,1,2,2,3,0,3,1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,22,0,1,0,11.0627451,142.2352941,19.71764706,0,998.4627451,7,4.2,8,36863.95294,658.3176471,3099.180392,0,20,678861,2767658,60.26819113,9.818031232,29.62695677,51.7063144,42.67111574,5.622706563,62.24774792,11.75033843,25.46387184,19.71236439,78.85993642,22.90648763,20.1381486,56.95054967,34.36063993,11.90367451,48.97223573,0.450010494,0.052775056,0.48448829,0.307211093,0.198212375,18.97947651,84.47340676,3. Developed,3. Developed,2. Moderately-Developed,1. Under-Developed,1. Under-Developed,2. High AL,1. Low Asset Ownership,3. High Female Emp,3. High Literacy
619,Washim,502,0.72,0.14,0.14,0.84,0.07,0.09,645,0,0,0,959,2892,1345,113,191,91,48,28,24,17,10,9,10,8,8,7,8,6,2,3,3,5,3,3,3,1,2,3,3,1,2,2,3,2,2,0,0,1,0,1,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.984313725,8,0,37.19215686,0,0,0,21956.83137,175,79.7372549,0,4,300522,1229766,61.56477363,11.3646159,26.68136376,51.12031532,43.34433952,5.530987415,71.98384944,8.309404303,19.23033854,20.38107859,77.90465091,34.68964435,21.4073379,43.90066418,35.63710495,10.2995204,48.03856994,0.40762849,0.046037615,0.449278269,0.327121039,0.182636612,19.79994568,84.00549373,3. Developed,1. Under-Developed,2. Moderately-Developed,1. Under-Developed,1. Under-Developed,2. High AL,1. Low Asset Ownership,3. High Female Emp,3. High Literacy
620,Akola,501,0.75,0.08,0.18,0.68,0.19,0.13,481,0,0,0,81,2502,1556,939,429,178,98,48,58,43,38,28,29,24,19,17,10,5,10,12,4,9,9,6,7,3,6,3,2,5,1,4,8,2,4,3,3,2,2,3,1,4,1,1,3,4,5,2,2,3,1,1,2,1,5,3,3,7,6,7,10,0,0,0,0,22.0745098,16.49803922,0,166.1568627,2,1.792156863,1,20870.87059,595.3843137,1548.72549,0,9,541216,2240659,46.77762612,8.357943963,43.18236379,54.58673413,40.10499505,5.317196461,49.25209029,14.41512409,35.70375765,15.1048707,83.51474125,8.388566672,31.37307748,60.22563117,22.37962135,18.34594198,55.06067635,0.511040557,0.074430247,0.456393183,0.271380196,0.252281902,13.07191322,88.95561529,3. Developed,3. Developed,2. Moderately-Developed,1. Under-Developed,1. Under-Developed,1. High Unemployement,1. Low Asset Ownership,2. Moderate Female Emp,3. High Literacy
621,Yavatmal,510,0.81,0.07,0.12,0.83,0.06,0.11,2267,0,0,0,2488,4870,2785,2236,874,359,190,93,71,60,59,56,40,36,40,38,28,29,18,16,13,13,18,9,3,7,7,2,7,8,4,5,3,7,4,5,1,5,3,5,6,1,4,3,1,2,4,0,2,3,1,2,2,4,1,1,1,4,1,0,222.4352941,0,1,0,9,1062.831373,62.32156863,2,2527.611765,2,4.388235294,16.29411765,50211.58039,415.8980392,3355.215686,0,30.10588235,771867,2949387,62.67037521,5.842178899,31.23041949,52.24547169,41.03255172,6.717832606,64.01367658,7.240509958,28.22437881,24.63376022,73.53709836,27.46371719,24.19592637,48.32431688,33.06565059,13.35369011,47.50638014,0.434621331,0.055652786,0.409698944,0.346555524,0.216204845,19.71307936,84.27893661,2. Moderately-Developed,3. Developed,2. Moderately-Developed,1. Under-Developed,1. Under-Developed,2. High AL,1. Low Asset Ownership,3. High Female Emp,3. High Literacy
622,Amravati,503,0.62,0.14,0.24,0.73,0.15,0.12,5016,0,0,0,118,6244,1721,99,634,328,205,160,104,68,50,53,54,30,27,26,22,19,22,16,14,13,10,15,8,9,6,9,7,2,7,6,7,9,7,6,3,6,6,4,6,5,7,6,3,6,7,8,6,4,1,4,2,5,2,4,6,5,11,21,138.6784314,2,0,0,221.545098,5085.478431,35.07843137,12.49803922,9160.176471,19,5,31.12156863,33568.84706,864.1490196,3473.043137,0,13.62352941,864615,3507491,39.92893519,11.0210725,48.49070118,57.35838402,37.87505236,4.762691834,51.27188795,11.57736206,36.27835441,14.7216331,83.90069048,8.970877674,11.96173268,79.07611665,22.80684398,16.21241509,54.93830205,0.533912876,0.070440164,0.414971245,0.269692854,0.271658625,13.21751075,88.46927904,3. Developed,3. Developed,2. Moderately-Developed,1. Under-Developed,3. Developed,1. High Unemployement,1. Low Asset Ownership,2. Moderate Female Emp,3. High Literacy
623,Wardha,504,0.56,0.16,0.28,0.71,0.09,0.20,2090,0,0,0,74,2290,1729,594,276,174,115,75,57,36,27,33,23,17,14,10,17,16,14,8,14,9,10,9,7,12,8,7,10,3,7,5,7,8,2,3,5,6,4,4,3,2,5,2,7,4,4,2,2,3,2,2,2,2,1,4,2,2,3,0,106.6117647,0,0,0,16.71372549,294.8,69.85490196,0,1698.301961,8,2,53.11372549,22784.08235,289.4509804,1798.466667,0,11.0627451,404838,1545658,37.8504009,11.00732342,50.86326012,59.12341332,34.16783158,6.70897396,42.58436683,8.745142996,47.7620342,9.281433314,89.77924651,18.05617086,17.96251464,63.97040841,24.26985789,18.1136448,51.42004247,0.616093773,0.064508465,0.477512286,0.189306819,0.305733893,15.94363048,88.40260912,3. Developed,3. Developed,2. Moderately-Developed,3. Developed,3. Developed,2. High AL,2. Mod Asset Ownership,2. Moderate Female Emp,3. High Literacy
624,Burhanpur,467,0.77,0.03,0.20,0.59,0.17,0.23,3213,0,0,0,12,302,197,74,38,30,13,16,17,16,7,7,7,5,2,1,3,1,1,4,3,1,3,1,4,1,1,1,3,1,1,2,0,4,0,1,1,1,2,3,2,0,0,0,1,0,2,1,2,2,0,2,0,1,1,2,0,0,0,0,2.015686275,0,0,0,27.9372549,121.0509804,9.949019608,4,3406.807843,4,8.749019608,1,4363.121569,172,5686.356863,0,10.49803922,194840,860322,56.58514833,5.195834531,37.73389858,49.56815695,45.18384726,5.229014063,51.96242455,11.23253901,36.56453757,17.39151047,82.02332119,9.432283925,17.26274482,73.30862657,21.9058678,19.32264896,51.62950616,0.472786661,0.043903238,0.375503582,0.354027489,0.191091972,15.48745702,68.36672781,3. Developed,3. Developed,2. Moderately-Developed,1. Under-Developed,1. Under-Developed,2. High AL,1. Low Asset Ownership,2. Moderate Female Emp,1. Low Literacy
625,Jalgaon,499,0.78,0.04,0.18,0.61,0.09,0.30,3460,0,0,0,1420,3010,2889,1490,739,388,221,149,121,110,74,64,57,48,52,37,33,35,21,24,14,17,21,14,10,8,8,10,14,11,10,5,9,5,6,3,2,3,9,5,3,2,6,5,6,2,12,6,6,2,5,1,3,5,9,3,2,6,9,0,22.40392157,0,2,0,113.4627451,461.1529412,40.54509804,2,1014.678431,6,8,62,41365.00392,1360.388235,6173.286275,0,35.5254902,1179768,4872407,57.51621141,3.103499163,39.09493053,62.89072521,33.39462403,3.713585044,42.7991856,8.540906178,47.95192123,13.61285651,84.17572819,5.740476941,4.747975958,89.51590474,25.28214494,16.26454851,52.89757198,0.543608724,0.076057048,0.431461094,0.281530184,0.254439307,15.65443938,79.95974064,3. Developed,3. Developed,1. Under-Developed,3. Developed,1. Under-Developed,2. High AL,1. Low Asset Ownership,2. Moderate Female Emp,2. Moderate Literacy
626,Dhule,498,0.83,0.04,0.13,0.74,0.06,0.20,5220,0,0,0,2,1534,1007,383,184,128,81,72,48,32,31,21,20,14,22,13,13,7,7,6,8,9,9,8,5,4,6,2,2,5,4,4,5,2,2,2,6,6,2,1,2,2,1,5,1,2,1,4,1,4,1,2,2,2,3,5,4,5,10,0,2.592156863,0,0,0,9.796078431,87.23921569,39.23921569,31,753.5529412,49.42745098,62,5.984313725,23404.2549,645.4039216,5848.094118,0,22.01176471,521031,2280920,61.08263385,4.462379206,34.115848,66.38008967,30.96352943,2.658834695,48.79834808,11.07978949,39.58375644,16.94456913,81.36955709,8.165060236,6.111343279,85.71146515,26.3575224,16.98783824,51.13138558,0.497667699,0.081686934,0.47485722,0.294261132,0.259995407,17.50289357,75.86377427,3. Developed,3. Developed,1. Under-Developed,1. Under-Developed,1. Under-Developed,2. High AL,1. Low Asset Ownership,3. High Female Emp,2. Moderate Literacy
627,Aurangabad,515,0.78,0.07,0.16,0.74,0.13,0.14,2191,0,0,0,355,5031,1829,1077,514,305,177,131,91,65,74,57,48,44,32,33,22,33,21,20,20,20,17,12,15,14,17,12,10,6,9,7,9,12,8,4,9,4,9,7,9,3,8,5,8,7,7,4,6,10,4,7,5,8,10,9,7,14,24,48,416.627451,0,1,0,4.17254902,60.09411765,44.29019608,3,72.29019608,2,10,28.0745098,40337.09804,603.1686275,1667.466667,0,38.60784314,1072084,4514121,38.80186525,4.471457367,54.51219205,66.92838789,29.09352168,3.978233982,36.51103234,19.02824163,43.62844898,12.8795988,85.57721764,17.55285854,14.0632429,68.3659369,20.10666085,22.29729775,53.73801455,0.616534265,0.119554441,0.640528617,0.151118535,0.409651639,14.71681862,81.39079568,3. Developed,3. Developed,1. Under-Developed,3. Developed,3. Developed,1. High Unemployement,2. Mod Asset Ownership,3. High Female Emp,2. Moderate Literacy
628,Nashik,516,0.71,0.12,0.17,0.67,0.04,0.29,4187,0,0,0,433,4319,4575,1014,1182,807,482,325,222,194,134,150,87,91,83,77,67,62,54,42,37,38,28,30,33,22,25,19,20,20,16,25,14,11,16,15,10,19,12,12,14,20,12,7,10,10,9,6,11,12,16,6,11,8,15,14,17,19,36,108,195,0,2,0,49.79215686,427.3333333,128.6078431,19,3988.27451,409.3882353,43,28,50297.36863,989,9969.282353,0,127,1844643,7926821,46.61118346,5.602125072,47.33251556,67.41834078,28.82800862,3.752034242,32.00168688,13.56817699,53.29983525,15.76122475,83.31434554,19.38164935,7.788132988,72.84863819,20.21174693,23.73867153,52.08951987,0.591967304,0.144352823,0.588563911,0.1682497,0.435538058,15.35356986,84.50412845,3. Developed,3. Developed,1. Under-Developed,3. Developed,3. Developed,2. High AL,2. Mod Asset Ownership,3. High Female Emp,2. Moderate Literacy
629,Thane,517,0.54,0.08,0.37,0.52,0.05,0.43,1847,0,0,0,211,2338,511,1406,1040,925,176,288,231,167,245,54,104,152,34,70,127,13,64,61,41,63,58,54,52,50,41,43,52,24,33,28,38,31,22,30,26,31,28,25,20,10,24,27,22,16,19,28,25,29,31,24,40,33,46,47,70,97,129,232,833.0117647,0,8.905882353,2,236.9803922,3438.301961,232.1843137,87.55686275,10732.76078,3115.662745,84.65490196,285.1254902,7649.913725,1317.431373,12475.70196,0,140.5176471,4515237,17278825,29.5909857,2.977389116,66.03493659,74.88556058,23.43376616,1.67204025,11.18357519,16.4725493,71.25045957,4.883873781,94.71604157,6.847979785,6.557015479,86.59552139,3.465808584,36.89299475,54.78053629,0.758903172,0.246495963,0.642162497,0.083281336,0.288911749,10.52440776,86.28677587,3. Developed,3. Developed,1. Under-Developed,3. Developed,3. Developed,3. High Non-AL,3. High Asset Ownership,2. Moderate Female Emp,2. Moderate Literacy
630,The Dangs,489,0.74,0.12,0.14,0.99,0.00,0.01,2091,0,0,0,0,40,23,20,5,10,1,2,4,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189.7568627,2795.454902,1,8,3413.011765,373.6901961,0,0,438.5372549,4,360.7764706,0,0,49509,209480,67.9747864,8.956395807,22.85284898,64.80903674,34.18636612,1.005312166,90.3775152,1.206414995,8.292449858,33.56195035,65.20274294,30.88413824,48.09553415,21.0440021,37.18923048,7.943001719,40.02864235,0.236433416,0.032455796,0.223299804,0.495296108,0.167046961,28.03513462,76.54143594,2. Moderately-Developed,2. Moderately-Developed,1. Under-Developed,1. Under-Developed,1. Under-Developed,2. High AL,1. Low Asset Ownership,3. High Female Emp,2. Moderate Literacy
